country,continent,datetime,count,type
Belgium,Europe,2020-04-03,500.0,infections
Belgium,Europe,2020-04-03,500.0,infections
Belgium,Europe,2020-04-03,500.0,infections
Belgium,Europe,2020-04-03,500.0,infections
Belgium,Europe,2020-04-03,500.0,infections
Belgium,Europe,2020-04-03,500.0,infections
Belgium,Europe,2020-04-03,500.0,infections
Belgium,Europe,2020-04-03,500.0,infections
Belgium,Europe,2020-04-03,500.0,infections
Belgium,Europe,2020-04-03,500.0,infections
Belgium,Europe,2020-04-03,500.0,infections
Belgium,Europe,2020-04-03,500.0,infections
Belgium,Europe,2020-04-03,500.0,infections
Belgium,Europe,2020-04-03,500.0,infections
Belgium,Europe,2020-04-03,270.0,infections
Belgium,Europe,2020-04-03,500.0,deaths
Belgium,Europe,2020-04-03,500.0,deaths
Belgium,Europe,2020-04-03,143.0,deaths
Belgium,Europe,2020-04-03,500.0,recovered
Belgium,Europe,2020-04-03,500.0,recovered
Belgium,Europe,2020-04-03,500.0,recovered
Belgium,Europe,2020-04-03,500.0,recovered
Belgium,Europe,2020-04-03,500.0,recovered
Belgium,Europe,2020-04-03,372.0,recovered
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,500.0,infections
Austria,Europe,2020-04-03,24.0,infections
Austria,Europe,2020-04-03,500.0,recovered
Austria,Europe,2020-04-03,500.0,recovered
Austria,Europe,2020-04-03,500.0,recovered
Austria,Europe,2020-04-03,500.0,recovered
Austria,Europe,2020-04-03,22.0,recovered
Cuba,North America,2020-04-03,269.0,infections
Bulgaria,Europe,2020-04-03,485.0,infections
Burkina Faso,Africa,2020-04-03,302.0,infections
Cameroon,Africa,2020-04-03,500.0,infections
Cameroon,Africa,2020-04-03,9.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,500.0,infections
Canada,North America,2020-04-03,437.0,infections
Canada,North America,2020-04-03,500.0,recovered
Canada,North America,2020-04-03,500.0,recovered
Canada,North America,2020-04-03,500.0,recovered
Canada,North America,2020-04-03,500.0,recovered
Canada,North America,2020-04-03,175.0,recovered
Chile,South America,2020-04-03,500.0,infections
Chile,South America,2020-04-03,500.0,infections
Chile,South America,2020-04-03,500.0,infections
Chile,South America,2020-04-03,500.0,infections
Chile,South America,2020-04-03,500.0,infections
Chile,South America,2020-04-03,500.0,infections
Chile,South America,2020-04-03,500.0,infections
Chile,South America,2020-04-03,237.0,infections
Chile,South America,2020-04-03,427.0,recovered
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,500.0,infections
China,Asia,2020-04-03,11.0,infections
China,Asia,2020-04-03,500.0,deaths
China,Asia,2020-04-03,500.0,deaths
China,Asia,2020-04-03,500.0,deaths
China,Asia,2020-04-03,500.0,deaths
China,Asia,2020-04-03,500.0,deaths
China,Asia,2020-04-03,500.0,deaths
China,Asia,2020-04-03,326.0,deaths
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,500.0,recovered
China,Asia,2020-04-03,260.0,recovered
Colombia,South America,2020-04-03,500.0,infections
Colombia,South America,2020-04-03,500.0,infections
Colombia,South America,2020-04-03,267.0,infections
Costa Rica,North America,2020-04-03,416.0,infections
Croatia,Europe,2020-04-03,500.0,infections
Croatia,Europe,2020-04-03,500.0,infections
Croatia,Europe,2020-04-03,79.0,infections
Bosnia and Herzegovina,Europe,2020-04-03,500.0,infections
Bosnia and Herzegovina,Europe,2020-04-03,79.0,infections
Denmark,Europe,2020-04-03,500.0,infections
Denmark,Europe,2020-04-03,500.0,infections
Denmark,Europe,2020-04-03,500.0,infections
Denmark,Europe,2020-04-03,500.0,infections
Denmark,Europe,2020-04-03,500.0,infections
Denmark,Europe,2020-04-03,500.0,infections
Denmark,Europe,2020-04-03,500.0,infections
Denmark,Europe,2020-04-03,446.0,infections
Denmark,Europe,2020-04-03,500.0,recovered
Denmark,Europe,2020-04-03,500.0,recovered
Denmark,Europe,2020-04-03,287.0,recovered
Dominican Republic,North America,2020-04-03,500.0,infections
Dominican Republic,North America,2020-04-03,500.0,infections
Dominican Republic,North America,2020-04-03,488.0,infections
Ecuador,South America,2020-04-03,500.0,infections
Ecuador,South America,2020-04-03,500.0,infections
Ecuador,South America,2020-04-03,500.0,infections
Ecuador,South America,2020-04-03,500.0,infections
Ecuador,South America,2020-04-03,500.0,infections
Ecuador,South America,2020-04-03,500.0,infections
Ecuador,South America,2020-04-03,368.0,infections
Egypt,Africa,2020-04-03,500.0,infections
Egypt,Africa,2020-04-03,485.0,infections
Estonia,Europe,2020-04-03,500.0,infections
Estonia,Europe,2020-04-03,461.0,infections
Finland,Europe,2020-04-03,500.0,infections
Finland,Europe,2020-04-03,500.0,infections
Finland,Europe,2020-04-03,500.0,infections
Finland,Europe,2020-04-03,115.0,infections
Finland,Europe,2020-04-03,300.0,recovered
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,500.0,infections
France,Europe,2020-04-03,202.0,infections
France,Europe,2020-04-03,500.0,deaths
France,Europe,2020-04-03,500.0,deaths
France,Europe,2020-04-03,500.0,deaths
France,Europe,2020-04-03,500.0,deaths
France,Europe,2020-04-03,500.0,deaths
France,Europe,2020-04-03,500.0,deaths
France,Europe,2020-04-03,500.0,deaths
France,Europe,2020-04-03,500.0,deaths
France,Europe,2020-04-03,500.0,deaths
France,Europe,2020-04-03,500.0,deaths
France,Europe,2020-04-03,500.0,deaths
France,Europe,2020-04-03,500.0,deaths
France,Europe,2020-04-03,500.0,deaths
France,Europe,2020-04-03,20.0,deaths
France,Europe,2020-04-03,500.0,recovered
France,Europe,2020-04-03,500.0,recovered
France,Europe,2020-04-03,500.0,recovered
France,Europe,2020-04-03,500.0,recovered
France,Europe,2020-04-03,500.0,recovered
France,Europe,2020-04-03,500.0,recovered
France,Europe,2020-04-03,500.0,recovered
